link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58873 ,Isis-Thermuthis ,female ,Manifestation of Isis (q.v.). ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58896 ,Janus ,male ,"The two-faced god of beginnings; guardian of doorways and gateways. 

N.B.

The decorative feature referred to as a 'Janus face'  is also recorded in the Description field in records for Oceanic objects where a face is shown on two sides. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59284 ,Ares/Mars ,male ,"One of the twelve Olympian gods; god of war; son of Zeus/Jupiter (q.v.) and Hera/Juno (q.v.); lover of Aphrodite/Venus (q.v.); brother of Bellona (q.v.); father of Romulus (q.v.) and Remus (q.v.). Includes the specific manifestation as triumphant, Mars Ultor.

Also used for the personification of the planet Mars. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59284 ,Ares/Mars ,male ,"One of the twelve Olympian gods; god of war; son of Zeus/Jupiter (q.v.) and Hera/Juno (q.v.); lover of Aphrodite/Venus (q.v.); brother of Bellona (q.v.); father of Romulus (q.v.) and Remus (q.v.). Includes the specific manifestation as triumphant, Mars Ultor.

Also used for the personification of the planet Mars. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59284 ,Ares/Mars ,male ,"One of the twelve Olympian gods; god of war; son of Zeus/Jupiter (q.v.) and Hera/Juno (q.v.); lover of Aphrodite/Venus (q.v.); brother of Bellona (q.v.); father of Romulus (q.v.) and Remus (q.v.). Includes the specific manifestation as triumphant, Mars Ultor.

Also used for the personification of the planet Mars. ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/61143 ,Zeus/Jupiter Ammon ,male ,"Syncretic deity, combining the attributes of the gods Zeus/Jupiter (q.v.) and Amun (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/61143 ,Zeus/Jupiter Ammon ,male ,"Syncretic deity, combining the attributes of the gods Zeus/Jupiter (q.v.) and Amun (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/61143 ,Zeus/Jupiter Ammon ,male ,"Syncretic deity, combining the attributes of the gods Zeus/Jupiter (q.v.) and Amun (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62104 ,Dusares ,male ,"Nabataean deity, sometimes equated with Dionysos/Bacchus (q.v.). ",Syrian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58624 ,Hera/Juno ,female ,One of the twelve Olympian gods and chief goddess of the Greek and Roman pantheon; sister and consort of adulterous Zeus/Jupiter (q.v.); protector of women and patron deity of marriage and childbirth. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58624 ,Hera/Juno ,female ,One of the twelve Olympian gods and chief goddess of the Greek and Roman pantheon; sister and consort of adulterous Zeus/Jupiter (q.v.); protector of women and patron deity of marriage and childbirth. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58624 ,Hera/Juno ,female ,One of the twelve Olympian gods and chief goddess of the Greek and Roman pantheon; sister and consort of adulterous Zeus/Jupiter (q.v.); protector of women and patron deity of marriage and childbirth. ,Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59551 ,Nemesis ,female ,Goddess and personifcation of retribution. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59551 ,Nemesis ,female ,Goddess and personifcation of retribution. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59835 ,Priapus ,male ,"Ancient fertility god; protector of gardens, vines, bees and flocks; more generally, a personification of licentiousness. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59835 ,Priapus ,male ,"Ancient fertility god; protector of gardens, vines, bees and flocks; more generally, a personification of licentiousness. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59828 ,Poseidon/Neptune ,male ,One of the twelve Olympian gods; brother of Zeus/Jupiter (q.v.); god of the sea and its inhabitants; protector of sailors; god and creator of horses. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59828 ,Poseidon/Neptune ,male ,One of the twelve Olympian gods; brother of Zeus/Jupiter (q.v.); god of the sea and its inhabitants; protector of sailors; god and creator of horses. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58623 ,Hephaistos/Vulcan ,male ,"One of the twelve Olympian gods; god of fire and metal; lame son of Zeus/Jupiter (q.v.) and Hera/Juno (q.v.); cuckcolded husband of Aphrodite/Venus (q.v.); he forged the divine weapons of many gods and heroes and educated primitive men, teaching them the proper use of fire. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58623 ,Hephaistos/Vulcan ,male ,"One of the twelve Olympian gods; god of fire and metal; lame son of Zeus/Jupiter (q.v.) and Hera/Juno (q.v.); cuckcolded husband of Aphrodite/Venus (q.v.); he forged the divine weapons of many gods and heroes and educated primitive men, teaching them the proper use of fire. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58658 ,Spes ,female ,"A deity and personification of hope; particularly associated with the safety of the younger generation and, later, specifically associated with the imperial succession. Can be equated with the Greek deity Elpis. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58668 ,Hygieia/Salus ,female ,"Hygieia was the daughter of Asclepius (q.v.) and the deity and personification of health. The Roman goddess Salus came to be identified with Hygieia, encapsulating the safety and welfare of the state and the Emperor. Use also for the personification of Health in general. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58668 ,Hygieia/Salus ,female ,"Hygieia was the daughter of Asclepius (q.v.) and the deity and personification of health. The Roman goddess Salus came to be identified with Hygieia, encapsulating the safety and welfare of the state and the Emperor. Use also for the personification of Health in general. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59099 ,Liberalitas ,female ,Goddess or personification of plenty and largesse. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59100 ,Libertas ,female ,"Goddess or personification of freedom; particularly, in ancient Rome, associated with the freedoms and rights of the ordinary citizen. Often shown carrying the cap of liberty on a staff. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59792 ,Piety ,female ,Personification of piety and Roman goddess of duty and devotion (as Pietas). ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59843 ,Providentia ,female ,Personification of foresight; goddess of an official cult celebrating the imperial family's protection and care for the state. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/61824 ,Astarte ,female ,"Goddess of war and sexual love.



On the coins of Ascalon identified with Tyche (q.v.). ",Phoenician ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59117 ,Selene/Luna ,female ,Moon goddess; sometimes associated with Artemis/Diana (q.v.). Use also for personifications of the moon. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59117 ,Selene/Luna ,female ,Moon goddess; sometimes associated with Artemis/Diana (q.v.). Use also for personifications of the moon. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59649 ,Oceanus ,male ,"Sea-god and father of the sea nymphs, the Oceanides (q.v.), and the river gods; son of Uranus (q.v.) and Gaia (q.v.); husband of Tethys (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59649 ,Oceanus ,male ,"Sea-god and father of the sea nymphs, the Oceanides (q.v.), and the river gods; son of Uranus (q.v.) and Gaia (q.v.); husband of Tethys (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/60684 ,Taras ,male ,Tutelary god of the Greek city of Taranto. The son of Poseidon and a local nymph (Satyra (q.v.)). ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/60684 ,Taras ,male ,Tutelary god of the Greek city of Taranto. The son of Poseidon and a local nymph (Satyra (q.v.)). ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/60762 ,Tutela ,female ,Protective deity of Gaulish origin. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/60762 ,Tutela ,female ,Protective deity of Gaulish origin. ,Gaulish ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/60911 ,Vesta ,female ,"Goddess of the hearth and, more generally, of fire; her cult both expressed and guaranteed Rome's permanence; patron goddess of the Vestals. Often identified with the Greek deity Hestia (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58996 ,Kronos/Saturn ,male ,"Titan (q.v.) and agricultural deity ruling on earth during the Golden Age; he castrated and deposed his father, Uranus (q.v.); father of Zeus/Jupiter (q.v.), by whom he and his fellow Titans were subsequently overthrown; later sometimes identified as the personification of Time (q.v.). Also the personification of the planet Saturn. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58996 ,Kronos/Saturn ,male ,"Titan (q.v.) and agricultural deity ruling on earth during the Golden Age; he castrated and deposed his father, Uranus (q.v.); father of Zeus/Jupiter (q.v.), by whom he and his fellow Titans were subsequently overthrown; later sometimes identified as the personification of Time (q.v.). Also the personification of the planet Saturn. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59726 ,Pan/Faunus ,male ,"God of shepherds, huntsmen and all inhabitants of the country; half-man half-goat; inventor of the flute. A related rustic divinity, Opaon Melanthios, sometimes associated with Apollo as a god of healing, is also depicted with similar iconography. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/59726 ,Pan/Faunus ,male ,"God of shepherds, huntsmen and all inhabitants of the country; half-man half-goat; inventor of the flute. A related rustic divinity, Opaon Melanthios, sometimes associated with Apollo as a god of healing, is also depicted with similar iconography. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58967 ,Kabeiroi ,male ,"A group of divinities at certain mystery sanctuaries notably Boeotian Thebes, Lemnos and perhaps Samothrace.  The name is of Semitic origin from kabir, 'lord'.  They are found throughout the northern Aegean, and on adjacent Asiatic and Thracian mainlands, and in two places in mainland Greece, both in Boetia.  Their number and precise function varied with local customs and preoccupations; at Lemnos they were smiths, at Thebes they promoted cattle-raising as the agricultural economy developed.  On coinage, a sole figure is portrayed and/or mentioned in inscription, in such cases the singular form 'Kabeiros' applies. ",Greek ,
